btl_X,btl_EXPOCODE,btl_Cruise_ID,btl_Section_ID,btl_Station_ID,btl_Cast_number,btl_Rosette_Position,btl_Niskin_ID,btl_Niskin_flag,btl_Sample_ID,btl_Line_ID,btl_Date_UTC.mm.dd.yy,btl_Year_UTC.yyyy,btl_Month_UTC,btl_Day_UTC,btl_Time_UTC.hh.mm.ss,btl_Yearday_UTC,btl_Latitude.decimal.degrees,btl_Longitude.decimal.degrees,btl_Depth_bottom.m,btl_CTDPRES.dbar,btl_Depth.m,btl_CTDTEMP_ITS90.deg_C,btl_CTDSAL_PSS78,btl_CTDSAL_flag,btl_Salinity_PSS78,btl_Salinity_flag,btl_CTDOXY.umol.kg,btl_CTDOXY_flag,btl_Oxygen_djg.umol.kg,btl_Oxygen.mg.L,btl_Oxygen_flag,btl_DIC.umol.kg,btl_DIC_flag,btl_TA.umol.kg,btl_TA_flag,btl_pH_T_measured,btl_TEMP_pH.deg_C,btl_pH_flag,btl_Carbonate_measured.umol.kg,btl_TEMP_Carbonate.deg_C,btl_Carbonate_flag,btl_Silicate.umol.kg,btl_Silicate_flag,btl_Phosphate.umol.kg,btl_Phosphate_flag,btl_Nitrate.umol.kg,btl_Nitrate_flag,btl_Nitrite.umol.kg,btl_Nitrite_flag,btl_Ammonium.umol.kg,btl_Ammonium_flag,btl_Chl_a.ug.L,btl_Chl_a_flag,btl_Methane_CH4.nmol.L,btl_Methane_CH4_flag,btl_SYNECHOCOCCUS.cells.ml,btl_SYNECHOCOCCUS_FLAG,btl_EUK_PHYTOPLANKTON.cells.ml,btl_EUK_PHYTOPLANKTON_FLAG,btl_LARGE_DIATOM.cells.ml,btl_LARGE_DIATOM_FLAG,btl_CRYPTOPHYTE.cells.ml,btl_CRYPTOPHYTE_FLAG,btl_BACTERIA.ML,btl_BACTERIA_FLAG,btl_BACTERIA_HNA.ML,btl_BACTERIA_HNA_FLAG,btl_BACTERIA_LNA.ML,btl_BACTERIA_LNA_FLAG,co2Sys_BOH3,co2Sys_BOH4,co2Sys_CO2,co2Sys_CO3,co2Sys_F,co2Sys_H2PO4,co2Sys_H2S,co2Sys_H3PO4,co2Sys_H3SiO4,co2Sys_H4SiO4,co2Sys_HCO3,co2Sys_HF,co2Sys_HPO4,co2Sys_HS,co2Sys_HSO4,co2Sys_Hfree,co2Sys_NH3,co2Sys_NH4,co2Sys_OH,co2Sys_PO4,co2Sys_SO4,co2Sys_alkalinity,co2Sys_alkalinity_alpha,co2Sys_alkalinity_ammonia,co2Sys_alkalinity_beta,co2Sys_alkalinity_borate,co2Sys_alkalinity_phosphate,co2Sys_alkalinity_silicate,co2Sys_alkalinity_sulfide,co2Sys_alpha,co2Sys_alphaH,co2Sys_aqueous_CO2,co2Sys_beta,co2Sys_betaH,co2Sys_beta_alk,co2Sys_beta_dic,co2Sys_bh_upsilon,co2Sys_bicarbonate,co2Sys_carbonate,co2Sys_dic,co2Sys_dlnfCO2_dT,co2Sys_dlnpCO2_dT,co2Sys_fCO2,co2Sys_fH,co2Sys_fugacity_factor,co2Sys_gamma_alk,co2Sys_gamma_dic,co2Sys_gas_constant,co2Sys_hydrogen_free,co2Sys_hydroxide,co2Sys_isocapnic_quotient,co2Sys_isocapnic_quotient_approx,co2Sys_k_CO2,co2Sys_k_alpha,co2Sys_k_ammonia,co2Sys_k_aragonite,co2Sys_k_beta,co2Sys_k_bisulfate,co2Sys_k_borate,co2Sys_k_calcite,co2Sys_k_carbonic_1,co2Sys_k_carbonic_2,co2Sys_k_fluoride,co2Sys_k_phosphoric_1,co2Sys_k_phosphoric_2,co2Sys_k_phosphoric_3,co2Sys_k_silicate,co2Sys_k_sulfide,co2Sys_k_water,co2Sys_omega_alk,co2Sys_omega_dic,co2Sys_opt_adjust_temperature,co2Sys_opt_buffers_mode,co2Sys_opt_gas_constant,co2Sys_opt_k_bisulfate,co2Sys_opt_k_carbonic,co2Sys_opt_k_fluoride,co2Sys_opt_pH_scale,co2Sys_opt_pressured_kCO2,co2Sys_opt_total_borate,co2Sys_opt_which_fCO2_insitu,co2Sys_pCO2,co2Sys_pH,co2Sys_pH_free,co2Sys_pH_nbs,co2Sys_pH_sws,co2Sys_pH_total,co2Sys_par1,co2Sys_par1_type,co2Sys_par2,co2Sys_par2_type,co2Sys_peng_correction,co2Sys_phosphate,co2Sys_pressure,co2Sys_pressure_atmosphere,co2Sys_pressure_atmosphere_out,co2Sys_psi,co2Sys_revelle_factor,co2Sys_salinity,co2Sys_saturation_aragonite,co2Sys_saturation_calcite,co2Sys_silicate,co2Sys_substrate_inhibitor_ratio,co2Sys_temperature,co2Sys_total_alpha,co2Sys_total_ammonia,co2Sys_total_beta,co2Sys_total_borate,co2Sys_total_calcium,co2Sys_total_fluoride,co2Sys_total_phosphate,co2Sys_total_silicate,co2Sys_total_sulfate,co2Sys_total_sulfide,co2Sys_vp_factor,co2Sys_xCO2,btl_Cast,btl_Time_UTC,btl_Date_full_UTC,btl_bottle,Cast,bottle,btl_pressure,ctd_Depth,ctd_TemperatureITS90,ctd_SalinityPSS78,ctd_SigmathetaEOS80,ctd_Oxygen,ctd_Oxygen_alt1,ctd_Fluorescence,ctd_OxygenReductionPotential,ctd_Altimeter,ctd_value,ctd_Cruise,ctd_CTD,ctd_Station,ctd_F
10,33RO20210613,WCOA2021,QC85,1,1,12,11026,2,10112,1,2021-06-25,2021,6,25,03:27:10,176.144,51.456,-130.847,1345,51.2,50.7,7.867,32.213,2,NA,9,288.3,2,284.3,9.324,2,2035.4,2,2164.1,2,7.7264,25.03,2,NA,NA,9,12.1,2,1.17,2,10.6,2,0.07,2,0.02,2,NA,9,4.11,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,333.563023750955,49.03537910618791,20.98044449922217,98.1260811059337,62.88496789881866,0.014850102932687502,0,6.232896835529117e-9,0.226693529277798,11.8733064707222,1916.293474394844,1.827835063331577e-4,1.0851686676708732,0,0.0012588918145944928,0.009058811804972549,0,0,1.077660137183125,0.06998122316354217,25987.085590303133,2164.1,0,0,0,49.03537910618791,1.2251311077650606,0.226693529277798,0,0,0,20.98044449922224,0,0,-1.6032619983042838e-4,1.5447143080848266e-4,28995,1916.293474394844,98.1260811059337,2035.4,0.04316011791652371,0.04310821489422127,437.8871122714373,0.7705900046219972,0.9960418545465576,-1.5447143080848176e-4,1.386893617991463e-4,83.14462618,0.009058811804972549,1.077660137183125,1.1137943733001836,1.1083472186964936,0.04791290702845928,1e-7,1.4220703019150368e-10,6.258976018592624e-7,1e-7,0.18699948239642783,1.516752383977947e-9,3.948073435281845e-7,9.423893871511544e-7,5.283302592806197e-10,0.0031166000750572037,0.024582303498394364,7.539643871290434e-7,6.653763099829645e-10,1.9699286522707592e-10,1.582229541959542e-7,1.1118977963797971e-14,1.6664226733517328e-4,-1.7430653355669416e-4,1,1,3,1,10,1,1,0,1,1,439.6272207564841,7.986416949010617,8.042928762630535,8.091967157253634,7.978790528702399,7.986416949010617,2035.4,2,2164.1,1,0,NA,51.2,1,1,0.7956635874124418,14.675963416341345,32.213,1.4839881094966083,2.3526021340463767,NA,0.21153916381649063,7.867,0,0,0,382.5984028571429,9465.62410781349,62.88515068232499,1.1699999999999997,12.1,25987.086849194948,0,0.9897014518880156,444.201854930923,11026,03:27:10,2021-06-25T10:27:10Z,12,11026,12,51,50.55,8.0584,32.236,25.096,6.64,289.44,0.067,202.17,99.63,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
11,33RO20210613,WCOA2021,QC85,1,1,13,11054,2,10113,1,2021-06-25,2021,6,25,03:29:32,176.146,51.456,-130.847,1345,41,40.7,9.022,32.151,2,NA,9,296.2,2,295.4,9.688,2,2010.8,2,2164,2,7.7877,25.03,6,NA,NA,9,9.1,2,0.96,2,6.7,2,0.28,2,0.03,2,0.7,2,3.984,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,326.2701615581173,55.59185844188277,17.82053597670554,112.85981781250072,62.76395073709829,0.01048494583073719,0,3.925898987726066e-9,0.2009038297118487,8.89909617028815,1880.1196462107932,1.6560063589477454e-4,0.8815381476238369,0,0.0011711571990505572,0.008021881520644734,0,0,1.3598225830289206,0.06797690261952703,25937.068623288116,2163.9999999999995,0,0,0,55.59185844188277,1.0174919489369918,0.2009038297118487,0,0,0,17.820535976705496,0,0,-1.753277859179913e-4,1.6741501356008355e-4,28995,1880.1196462107932,112.85981781250072,2010.8,0.0431510793296022,0.04310020327504168,386.68898129828574,0.7662930460033363,0.9961009740198602,-0.00016741501356008399,1.480864283192708e-4,83.14462618,0.008021881520644734,1.3598225830289206,1.1305223271314293,1.1279000183201011,0.046084933469979696,1e-7,1.5679933209247842e-10,6.222055116724411e-7,1e-7,0.17765684372475726,1.5663648421151575e-9,3.930794752008721e-7,9.698929834261693e-7,5.518397103649148e-10,0.0030403565412665924,0.02455195965349358,7.729190499825674e-7,7.088908212372619e-10,2.0753980637569927e-10,1.664329394250757e-7,1.2500901729611335e-14,1.840256502710476e-4,-1.925466504594073e-4,1,1,3,1,10,1,1,0,1,1,388.20259329510094,8.036540908198212,8.09572375662889,8.144392381221845,8.02878726563788,8.036540908198212,2010.8,2,2164,1,0,NA,41,1,1,0.7690937648925258,13.578556946925366,32.151,1.71363395079333,2.7125112259493145,NA,0.23437389861371108,9.022,0,0,0,381.86202,9447.405727200558,62.76411633773417,0.96,9.1,25937.069794445317,0,0.9888616282802836,392.5752422714785,11054,03:29:32,2021-06-25T10:29:32Z,13,11054,13,41,40.64,9.0848,32.1361,24.8638,6.89,300.25,0.09,202.18,99.76,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
12,33RO20210613,WCOA2021,QC85,1,1,14,11011,2,10114,1,2021-06-25,2021,6,25,03:31:42,176.147,51.456,-130.847,1345,31.4,31.2,10.431,32.083,2,NA,9,301.8,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31.4,NA,NA,NA,NA,32.083,NA,NA,0,NA,10.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11011,03:31:42,2021-06-25T10:31:42Z,14,11011,14,31,30.73,10.5863,32.0573,24.5571,6.88,299.94,0.101,202.22,99.79,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
13,33RO20210613,WCOA2021,QC85,1,1,15,11053,2,10115,1,2021-06-25,2021,6,25,03:31:57,176.147,51.456,-130.847,1345,31.4,31.1,10.401,32.081,2,NA,9,301.8,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31.4,NA,NA,NA,NA,32.081,NA,NA,0,NA,10.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11053,03:31:57,2021-06-25T10:31:57Z,15,11053,15,31,30.73,10.5863,32.0573,24.5571,6.88,299.94,0.101,202.22,99.79,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
14,33RO20210613,WCOA2021,QC85,1,1,16,11032,2,10116,1,2021-06-25,2021,6,25,03:32:13,176.147,51.456,-130.847,1345,31.3,31,10.343,32.078,2,NA,9,301.7,2,297,9.736,2,1992,2,2159.5,2,7.8118,25.03,2,NA,NA,9,7.5,2,0.8,2,4.1,2,0.13,2,0.03,2,NA,9,4.122,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,321.72106426418475,59.27392430724386,16.318878835310084,121.89794073003588,62.62144632565943,0.00808967965296822,0,2.910618045078812e-9,0.18266594574155712,7.317334054258442,1853.7831804346536,1.618321532911622e-4,0.728942961060453,0,0.0011788670146890897,0.007639820873907107,0,0,1.6184507014286331,0.0629673563759609,25878.177567244045,2159.5,0,0,0,59.27392430724386,0.8548776709017567,0.18266594574155712,0,0,0,16.318878835310056,0,0,-1.8454619353434085e-4,1.7525728788899246e-4,28995,1853.7831804346536,121.89794073003588,1992,0.04292714112479538,0.042877410961770085,369.867507133308,0.7613898824033672,0.996167164207312,-1.7525728788899268e-4,1.5360213572265967e-4,83.14462618,0.007639820873907107,1.6184507014286331,1.1409821033050795,1.1407764619687235,0.04412087712649075,1e-7,1.7523441418531475e-10,6.180064209805375e-7,1e-7,0.167707331440644,1.624756037583513e-9,3.911765214472031e-7,1.0017805479113278e-6,5.798843745334776e-10,0.0029562520368389194,0.024510382093353537,7.946322693963301e-7,7.617735489527158e-10,2.201449272692717e-10,1.7614693824912685e-7,1.4272611685893844e-14,1.9487486069235497e-4,-2.0402053154340149e-4,1,1,3,1,10,1,1,0,1,1,371.29060304615206,8.05459602505035,8.116916823935526,8.16509138928731,8.046698490757539,8.05459602505035,1992,2,2159.5,1,0,NA,31.3,1,1,0.7528758726421789,12.96856967924396,32.078,1.8592112822750269,2.937304381547617,NA,0.2426474666135208,10.343,0,0,0,380.9949885714286,9425.955053253072,62.62160815781272,0.7999999999999999,7.499999999999999,25878.17874611106,0,0.9878275480297224,375.8658115849392,11032,03:32:13,2021-06-25T10:32:13Z,16,11032,16,31,30.73,10.5863,32.0573,24.5571,6.88,299.94,0.101,202.22,99.79,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
15,33RO20210613,WCOA2021,QC85,1,1,17,11052,3,10117,1,2021-06-25,2021,6,25,03:34:47,176.149,51.456,-130.847,1345,20.5,20.3,11.781,31.955,2,NA,9,297.2,2,295,9.669,2,1978.1,2,2158.6,2,7.8571,25.03,2,NA,NA,9,7.1,2,0.72,2,2.9,2,0.1,2,0.06,2,NA,9,4.661,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,317.1510928485946,62.38300715140546,15.183213686362354,130.4295064120793,62.38133101134134,0.006834135201835576,0,2.400408246915372e-9,0.18868401118196468,6.911315988818034,1832.4872799015584,1.606241379747669e-4,0.6507723309213082,0,0.0012074936951784816,0.007378919684353244,0,0,1.915203757739883,0.0623935314764479,25778.9501558076,2158.5999999999995,0,0,0,62.38300715140546,0.7755593914737957,0.18868401118196468,0,0,0,15.183213686362436,0,0,-1.932001833095348e-4,1.8256381370469472e-4,28995,1832.4872799015584,130.4295064120793,1978.1,0.042660706649486194,0.04261218972179389,360.348442386425,0.7559611543522193,0.9962375313920158,-1.825638137046945e-4,1.586747555929e-4,83.14462618,0.007378919684353244,1.915203757739883,1.150553615302771,1.1530858503517014,0.04213481147805396,1e-7,1.9763005970333488e-10,6.123039028349134e-7,1e-7,0.15753357844119673,1.688930931870721e-9,3.884036721483735e-7,1.0363085000737036e-6,6.111483984650462e-10,0.002865738843112444,0.024446137608680234,8.176309249132522e-7,8.23232076010506e-10,2.3441540386948125e-10,1.870667030563084e-7,1.6444731278309876e-14,2.051526006106935e-4,-2.149209379115395e-4,1,1,3,1,10,1,1,0,1,1,361.7093625080756,8.066188204059449,8.132007216695573,8.179639507848806,8.058138987365991,8.066188204059449,1978.1,2,2158.6,1,0,NA,20.5,1,1,0.7382936122222303,12.466381262782996,31.955,2.0001645533281245,3.1531848181059754,NA,0.24834086265870195,11.781,0,0,0,379.5341,9389.812136875798,62.381491635479314,0.72,7.099999999999999,25778.95136330129,0,0.9866062654163756,366.619770406003,11052,03:34:47,2021-06-25T10:34:47Z,17,11052,17,20,19.82,11.0565,31.9977,24.429,6.98,304.48,0.07,202.57,99.8,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
16,33RO20210613,WCOA2021,QC85,1,1,18,11002,2,10118,1,2021-06-25,2021,6,25,03:37:22,176.151,51.456,-130.847,1345,11.1,11,12.62,31.947,2,NA,9,286.2,2,288.2,9.445,2,1975.6,2,2154.2,2,NA,25.03,9,NA,NA,9,6.3,2,0.66,2,2.1,2,0.07,2,0.04,2,NA,9,NA,5,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,317.82966362752666,61.60941922961618,15.440464070576835,129.5582616021479,62.36570557417221,0.006390851160266927,0,2.33387004061038e-9,0.16720335460679778,6.132796645393203,1830.601274327275,1.687265211838201e-4,0.5960708095903142,0,0.0012914885093549186,0.007622888858194005,0,0,2.0035155070074944,0.05753833691554895,25772.4962582967,2154.2,0,0,0,61.60941922961618,0.711147481087542,0.16720335460679778,0,0,0,15.440464070576915,0,0,-1.9224811380338203e-4,1.817495999118138e-4,28995,1830.601274327275,129.5582616021479,1975.6,0.04239630714943059,0.0423484819159959,376.3748153135714,0.7529692521466033,0.9962777948573788,-1.8174959991181457e-4,1.5807601288485092e-4,83.14462618,0.007622888858194005,2.0035155070074944,1.1497607802406289,1.1521903288116817,0.04102416910576906,1e-7,2.1176019783666952e-10,6.099314904031916e-7,1e-7,0.15211972321251716,1.7279998667436899e-9,3.874658705607602e-7,1.0568769573732543e-6,6.309026763975874e-10,0.002817617756943085,0.024410296359586654,8.314385736411039e-7,8.604991954608053e-10,2.4303982295349464e-10,1.93623261296365e-7,1.7860093420864287e-14,2.040338463222041e-4,-2.1376289835612524e-4,1,1,3,1,10,1,1,0,1,1,377.78099367099816,8.04990898195271,8.117880412202279,8.164988451641399,8.041765693584852,8.04990898195271,1975.6,2,2154.2,1,0,NA,11.1,1,1,0.7394922790647185,12.497784856448195,31.947,1.994032438296115,3.1389169199395024,NA,0.2401453449448527,12.62,0,0,0,379.43908285714286,9387.461378087031,62.3658743006934,0.66,6.3,25772.49754978521,0,0.9858454547075312,383.2050874374359,11002,03:37:22,2021-06-25T10:37:22Z,18,11002,18,11,10.9,12.4366,31.9425,24.1339,6.62,288.58,0.054,212.83,99.76,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
17,33RO20210613,WCOA2021,QC85,1,1,19,11028,2,10119,1,2021-06-25,2021,6,25,03:38:25,176.152,51.456,-130.847,1345,6,6,13.192,31.952,2,NA,9,282.4,2,287.1,9.407,6,1975.3,6,2157,2,7.8156,25.03,2,NA,NA,9,6.3,2,0.67,2,2.1,2,0.07,2,0.23,2,0.4,2,4.469,6,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,317.26527420480573,62.23319436662287,15.274891267047405,131.7458164768368,62.37546438847353,0.0064245586361707735,0,2.3576648669047033e-9,0.17060343239308387,6.129396567606916,1828.2792922561157,1.707464610768278e-4,0.6037493200064764,0,0.0013228846858126997,0.007626757907275533,0,0,2.110995824600835,0.05982611899968794,25776.52986034808,2157,0,0,0,62.23319436662287,0.7234015556481874,0.17060343239308387,0,0,0,15.274891267047378,0,0,-1.945289467308388e-4,1.8369747081119244e-4,28995,1828.2792922561157,131.7458164768368,1975.3,0.0422681927299495,0.042220832329149846,379.12099583472224,0.7509558220185472,0.9963049167298694,-1.8369747081119228e-4,1.5946502035706702e-4,83.14462618,0.007626757907275533,2.110995824600835,1.1519609153146262,1.1551340339572778,0.04029028050376479,1e-7,2.2194854851543796e-10,6.08635638511338e-7,1e-7,0.14860807978418758,1.7555178474183456e-9,3.870588927636111e-7,1.0711988755992598e-6,6.449113024147399e-10,0.0027861342674078693,0.024387479686088877,8.41044650203147e-7,8.868289687427761e-10,2.491011537292235e-10,1.9818642116050813e-7,1.8892658288999082e-14,2.067177847004535e-4,-2.1661439210593107e-4,1,1,3,1,10,1,1,0,1,1,380.5270750636215,8.04819430473577,8.117660039005678,8.164372221169565,8.039986609814333,8.04819430473577,1975.3,2,2157,1,0,NA,6,1,1,0.7361700153288233,12.387042597661829,31.952,2.032336343421802,3.195772920282113,NA,0.23971906732637088,13.192,0,0,0,379.4984685714286,9388.93060233001,62.375635134934605,0.67,6.3,25776.531183232764,0,0.98530529518261,386.2022024281288,11028,03:38:25,2021-06-25T10:38:25Z,19,11028,19,6,5.95,12.8195,31.9858,24.094,6.33,276.17,0.05,213.85,99.62,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
18,33RO20210613,WCOA2021,QC85,1,1,20,11022,2,10120,1,2021-06-25,2021,6,25,03:39:26,176.152,51.456,-130.847,1345,5.3,5.2,13.417,31.955,2,NA,9,282.6,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.3,NA,NA,NA,NA,31.955,NA,NA,0,NA,13.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11022,03:39:26,2021-06-25T10:39:26Z,20,11022,20,5,4.96,12.8871,31.992,24.0857,6.07,264.64,0.05,214.25,99.62,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
19,33RO20210613,WCOA2021,QC85,1,1,21,11062,2,10121,1,2021-06-25,2021,6,25,03:39:42,176.153,51.456,-130.847,1345,5.1,5,13.512,31.956,2,NA,9,282.6,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.1,NA,NA,NA,NA,31.956,NA,NA,0,NA,13.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11062,03:39:42,2021-06-25T10:39:42Z,21,11062,21,5,4.96,12.8871,31.992,24.0857,6.07,264.64,0.05,214.25,99.62,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
20,33RO20210613,WCOA2021,QC85,1,1,22,11024,2,10122,1,2021-06-25,2021,6,25,03:39:54,176.153,51.456,-130.847,1345,5.2,5.1,13.397,31.957,2,NA,9,282.6,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.2,NA,NA,NA,NA,31.957,NA,NA,0,NA,13.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11024,03:39:54,2021-06-25T10:39:54Z,22,11024,22,5,4.96,12.8871,31.992,24.0857,6.07,264.64,0.05,214.25,99.62,dRB2102_CTD_001_01_F.csv,dRB2102,CTD,001,F.csv
21,33RO20210613,WCOA2021,QC74,2,1,1,11031,2,20101,1,2021-06-25,2021,6,25,13:58:11,176.582,51.711,-130.642,887,886.4,876.8,4.062,34.242,2,NA,9,21.5,2,19.7,0.647,6,2350.7,6,2340.3,2,7.278,25,2,NA,NA,9,115,2,3.13,2,41.2,2,0.01,2,0.03,2,NA,9,2.946,6,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,386.9808499770076,19.716275737278167,71.56873676948678,37.44515696921632,66.84559568030896,0.11721152875533768,0,1.3554450694391374e-7,0.6967122284255738,114.30328777157442,2241.686106261297,5.015370930757388e-4,2.956614931119712,0,0.003028669291700843,0.027179939969981862,0,0,0.2723403761855692,0.05617340458044373,27623.93227354203,2340.3,0,0,0,19.716275737278167,3.068961604736092,0.6967122284255738,0,0,0,71.56873676948672,0,0,-1.2844673106579937e-4,1.3033877409938512e-4,28995,2241.686106261297,37.44515696921632,2350.7,0.040626458559264826,0.04057100184412879,1321.0744715424448,0.7911470443443371,0.995838515680484,-1.30338774099385e-4,1.25213720928806e-4,83.14462618,0.027179939969981862,0.2723403761855692,1.0409304438248672,1.034886883706989,0.05417464216527126,1e-7,1.1100348905450665e-10,7.869223375311161e-7,1e-7,0.24790320388795983,1.5390975455902539e-9,5.010720970741869e-7,9.461983468267546e-7,5.04605049252897e-10,0.00362258206408296,0.02612276507465565,7.620003520273363e-7,5.739402959314036e-10,1.841303790819702e-10,1.3883950835904036e-7,8.227024100803224e-15,1.2660883315388145e-4,-1.3590127354181633e-4,1,1,3,1,10,1,1,0,1,1,1326.595076150191,7.519869263460944,7.565751506791693,7.614460845996424,7.512718055931954,7.519869263460944,2350.7,2,2340.3,1,0,NA,886.4,1,1,0.9213579657167688,18.77350167827502,34.242,0.47878549692615335,0.7519217386422195,NA,0.08247575633857414,4.062,0,0,0,406.6971257142857,10061.83530561418,66.84609721740205,3.13,115,27623.93530221132,0,0.9920946003315698,1337.1659070685669,11031,13:58:11,2021-06-25T20:58:11Z,1,11031,1,877,867.51,4.0604,34.2414,27.1832,0.49,21.47,0.041,500,65.98,dRB2102_CTD_002_01_F.csv,dRB2102,CTD,002,F.csv
