EXPOCODE,Cruise_ID,Section_ID,Station_ID,Cast_number,Rosette_Position,Niskin_ID,Niskin_flag,Sample_ID,Salinity_in,t_in,P_in,Total_P_in,Total_Si_in ,t_out,P_out,TA_data,TCO2_data,pH_data,fCO2_data,pCO2_data,pH Scale:,CO2 Constants:,KSO4 Source:,Total Boron Source:,Salinity_results_input_conditions,t_results_input_conditions,p_results_input_conditions,Total_P_results_input_conditions,Total_Si_results_input_conditions,TA_results_input_conditions,TCO2_results_input_conditions,pH_results_input_conditions,fCO2_results_input_conditions,pCO2_results_input_conditions,HCO3_results_input_conditions,CO3_results_input_conditions,CO2_results_input_conditions,B_Alk_results_input_conditions,OH_results_input_conditions,P_Alk_results_input_conditions,Si_Alk_results_input_conditions,Revelle_results_input_conditions,WCa_results_input_conditions,WAr_results_input_conditions,xCO2_results_input_conditions,t_results_output_conditions,P_results_output_conditions,pH_results_output_conditions,fCO2_results_output_conditions,pCO2_results_output_conditions,HCO3_results_output_conditions,CO3_results_output_conditions,CO2_results_output_conditions,B_Alk_results_output_conditions,OH_results_output_conditions,P_Alk_results_output_conditions,Si_Alk_results_output_conditions,Revelle_results_output_conditions,WCa_results_output_conditions,WAr_results_output_conditions,xCO2_results_output_conditions
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,psu,oC,dbars, mmol/kgSW,mmol/kgSW,˚C,dbars,mmol/kgSW,mmol/kgSW,Chosen Scale, matm, matm,n.a.,n.a.,n.a.,n.a.,Salinity,˚C,dbars,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,xCO2,˚C,dbars,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,dry at 1 atm (ppm)
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,OUTPUT CONDITIONS,OUTPUT CONDITIONS,DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions)
33RO20210613,WCOA2021,CC90-49,129,1,14,11011,2,1290114,33.815,11.094,49.7,,,11.094,49.7,2242.1,2155.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4293",Dickson ,"Uppstrom, 4280",33.81499863,11.09399986,49.70000076,0,0,2242.100098,2155.199951,7.783788204,743.2409668,746.072998,2044.205828,79.3136968,31.6803549,38.3021291,0.981603699,0,0,16.4569109,1.885903272,1.200083005,755.7349671,11.09399986,49.70000076,7.783788142,743.2409929,746.0729893,2044.205828,79.3136968,31.6803549,38.3021291,0.981603699,0,0,16.4569109,1.885903272,1.200083005,755.7349882
33RO20210613,WCOA2021,CC90-49,129,1,15,11053,2,1290115,33.785,11.606,40.1,,,11.606,40.1,2243.1,2134.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4294",Dickson ,"Uppstrom, 4281",33.78499985,11.60599995,40.09999847,0,0,2243.100098,2134.699951,7.840306282,646.8531494,649.3016357,2016.747925,90.82768135,27.12423384,43.53581716,1.175813829,0,0,15.50032614,2.164129352,1.37818279,658.0047241,11.60599995,40.09999847,7.840306112,646.8531129,649.3015902,2016.747925,90.82768135,27.12423384,43.53581716,1.175813829,0,0,15.50032614,2.164129352,1.37818279,658.0046876
33RO20210613,WCOA2021,CC90-49,129,1,16,11032,2,1290116,33.785,12.948,29.7,,,12.948,29.7,2246.0,2098.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4295",Dickson ,"Uppstrom, 4282",33.78499985,12.94799995,29.70000076,0,0,2246,2098.300049,7.926082611,522.4658813,524.409668,1963.779272,113.5274905,20.9932665,53.54099733,1.636940542,0,0,13.80907303,2.711285881,1.730848761,532.0972091,12.94799995,29.70000076,7.926082532,522.4658626,524.4096502,1963.779272,113.5274905,20.9932665,53.54099733,1.636940542,0,0,13.80907303,2.711285881,1.730848761,532.0972202
33RO20210613,WCOA2021,CC90-49,129,1,17,11052,2,1290117,33.785,14.181,20.1,,,14.181,20.1,2249.1,2057.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4296",Dickson ,"Uppstrom, 4283",33.78499985,14.18099976,20.10000038,0,0,2249.100098,2057.600098,8.011470795,419.4866028,421.0228271,1901.086131,140.2924333,16.22150407,65.18982418,2.249122433,0,0,12.22911948,3.358041262,2.148852388,427.7191765,14.18099976,20.10000038,8.011471119,419.4866189,421.02285,1901.086131,140.2924333,16.22150407,65.18982418,2.249122433,0,0,12.22911948,3.358041262,2.148852388,427.7192052
33RO20210613,WCOA2021,CC90-49,129,1,18,11002,2,1290118,33.763,15.259,14.7,,,15.259,14.7,2248.5,2044.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4297",Dickson ,"Uppstrom, 4284",33.76300049,15.25899982,14.69999981,0,0,2248.5,2044.400024,8.023084641,407.2670898,408.7382507,1880.663293,148.4947402,15.24193468,68.29200961,2.564897158,0,0,11.81876257,3.56039552,2.283340905,415.7157765,15.25899982,14.69999981,8.023084476,407.2671014,408.7382493,1880.663293,148.4947402,15.24193468,68.29200961,2.564897158,0,0,11.81876257,3.56039552,2.283340905,415.7157856
33RO20210613,WCOA2021,CC90-49,129,1,19,11028,2,1290119,33.788,18.145,10.0,,,18.145,10.0,2250.5,2030.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4298",Dickson ,"Uppstrom, 4285",33.7879982,18.14500046,10,0,0,2250.5,2030.400146,8.012257576,420.2614136,421.7251892,1856.275458,159.6790258,14.44560959,71.57536314,3.301073176,0,0,11.3161537,3.83973301,2.478907354,430.4035433,18.14500046,10,8.012257452,420.2614072,421.7251706,1856.275458,159.6790258,14.44560959,71.57536314,3.301073176,0,0,11.3161537,3.83973301,2.478907354,430.4035292
33RO20210613,WCOA2021,CC90-49,129,1,20,11022,2,1290120,33.802,18.828,3.7,,,18.828,3.7,2251.0,2026.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4299",Dickson ,"Uppstrom, 4286",33.80199814,18.82799911,3.700000048,0,0,2251,2026.5,8.010874748,422.1649475,423.6228027,1849.546335,162.7234393,14.23017279,72.50749823,3.509157988,0,0,11.18793764,3.919180324,2.534337328,432.7296412,18.82799911,3.700000048,8.010874318,422.1649502,423.6228124,1849.546335,162.7234393,14.23017279,72.50749823,3.509157988,0,0,11.18793764,3.919180324,2.534337328,432.7296412
33RO20210613,WCOA2021,CC90-49,129,1,21,11062,2,1290121,33.802,18.827,3.6,,,18.827,3.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4300",Dickson ,"Uppstrom, 4287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-53,130,1,1,11031,2,1300101,34.472,4.066,1323.7,,,4.066,1323.7,2367.8,2365.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4301",Dickson ,"Uppstrom, 4288",34.47200012,4.065999985,1323.699951,0,0,2367.800049,2365.800049,7.547182083,1169.082886,1173.968018,2260.190409,42.37037107,63.2393059,22.59097187,0.306810777,0,0,19.27719649,0.779548878,0.499225481,1183.32407,4.065999985,1323.699951,7.547181968,1169.082821,1173.968012,2260.190409,42.37037107,63.2393059,22.59097187,0.306810777,0,0,19.27719649,0.779548878,0.499225481,1183.324121
33RO20210613,WCOA2021,CC90-53,130,1,2,11081,2,1300102,34.472,4.066,1324.3,,,4.066,1324.3,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4302",Dickson ,"Uppstrom, 4289",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-53,130,1,3,11020,2,1300103,34.468,4.104,1200.1,,,4.104,1200.1,2364.4,2362.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4303",Dickson ,"Uppstrom, 4290",34.4679985,4.104000092,1200.099976,0,0,2364.399902,2362.600098,7.551098824,1172.680786,1177.578491,2256.862558,42.38999118,63.34751242,22.47818978,0.307688219,0,0,19.24689248,0.799194856,0.511056204,1186.988664,4.104000092,1200.099976,7.55109892,1172.680747,1177.578492,2256.862558,42.38999118,63.34751242,22.47818978,0.307688219,0,0,19.24689248,0.799194856,0.511056204,1186.98869
33RO20210613,WCOA2021,CC90-53,130,1,4,11058,2,1300104,34.448,4.375,999.7,,,4.375,999.7,2356.9,2352.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4304",Dickson ,"Uppstrom, 4291",34.44800186,4.375,999.7000122,0,0,2356.899902,2352.899902,7.56306076,1163.50647,1168.348389,2247.400535,43.25707743,62.24225933,22.69285809,0.320158724,0,0,19.20184904,0.849033916,0.541748672,1177.865633,4.375,999.7000122,7.563060991,1163.506432,1168.348355,2247.400535,43.25707743,62.24225933,22.69285809,0.320158724,0,0,19.20184904,0.849033916,0.541748672,1177.865628
33RO20210613,WCOA2021,CC90-53,130,1,5,11008,2,1300105,34.386,5.228,749.5,,,5.228,749.5,2335.4,2336.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4305",Dickson ,"Uppstrom, 4292",34.38600159,5.228000164,749.5,0,0,2335.399902,2336.399902,7.544345379,1247.224243,1252.356079,2229.88027,41.79656288,64.72302946,21.62679777,0.328700256,0,0,19.00985961,0.863389144,0.549724585,1263.1899,5.228000164,749.5,7.544345589,1247.224261,1252.356091,2229.88027,41.79656288,64.72302946,21.62679777,0.328700256,0,0,19.00985961,0.863389144,0.549724585,1263.189889
33RO20210613,WCOA2021,CC90-53,130,1,6,11082,2,1300106,34.300,6.598,499.9,,,6.598,499.9,2305.9,2306.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4306",Dickson ,"Uppstrom, 4293",34.29999924,6.59800005,499.8999939,0,0,2305.899902,2306.100098,7.537883759,1297.228638,1302.470337,2199.777099,42.16022004,64.16289509,21.46568103,0.366248317,0,0,18.82665687,0.916262599,0.582568015,1314.87002,6.59800005,499.8999939,7.537883584,1297.228617,1302.470377,2199.777099,42.16022004,64.16289509,21.46568103,0.366248317,0,0,18.82665687,0.916262599,0.582568015,1314.870061
33RO20210613,WCOA2021,CC90-53,130,1,7,11004,2,1300107,34.266,7.137,400.0,,,7.137,400.0,2296.4,2293.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4307",Dickson ,"Uppstrom, 4294",34.26599884,7.137000084,400,0,0,2296.399902,2293.199951,7.545988083,1285.173462,1290.329712,2187.471238,43.33247297,62.3962885,21.9011204,0.391435684,0,0,18.78914293,0.960649553,0.610474189,1303.082102,7.137000084,400,7.545988151,1285.173409,1290.329727,2187.471238,43.33247297,62.3962885,21.9011204,0.391435684,0,0,18.78914293,0.960649553,0.610474189,1303.082097
33RO20210613,WCOA2021,CC90-53,130,1,8,11027,2,1300108,34.215,7.877,300.2,,,7.877,300.2,2282.1,2270.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4308",Dickson ,"Uppstrom, 4295",34.21500015,7.876999855,300.2000122,0,0,2282.100098,2270.199951,7.569407463,1225.651367,1230.521362,2165.882267,46.29293216,58.02485819,23.21701125,0.442324889,0,0,18.73591975,1.046843481,0.665105048,1243.320539,7.876999855,300.2000122,7.569407684,1225.651346,1230.521293,2165.882267,46.29293216,58.02485819,23.21701125,0.442324889,0,0,18.73591975,1.046843481,0.665105048,1243.320471
33RO20210613,WCOA2021,CC90-53,130,1,9,12052,2,1300109,34.137,8.641,199.4,,,8.641,199.4,2267.1,2241.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4309",Dickson ,"Uppstrom, 4296",34.13700104,8.640999794,199.3999939,0,0,2267.100098,2241.100098,7.611309052,1117.053345,1121.447632,2138.093104,51.45773099,51.54934967,25.59414325,0.522359195,0,0,18.5624342,1.186981031,0.754004528,1133.741148,8.640999794,199.3999939,7.611308875,1117.053323,1121.447601,2138.093104,51.45773099,51.54934967,25.59414325,0.522359195,0,0,18.5624342,1.186981031,0.754004528,1133.741094
33RO20210613,WCOA2021,CC90-53,130,1,10,11067,2,1300110,34.005,8.995,149.8,,,8.995,149.8,2255.8,2206.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4310",Dickson ,"Uppstrom, 4297",34.00500107,8.994999886,149.8000031,0,0,2255.800049,2206.100098,7.689510822,925.1800537,928.8027344,2102.814404,61.06528751,42.22045983,30.23099531,0.644787773,0,0,18.02210026,1.423025229,0.903700496,939.2346653,8.994999886,149.8000031,7.689511031,925.1800096,928.8027069,2102.814404,61.06528751,42.22045983,30.23099531,0.644787773,0,0,18.02210026,1.423025229,0.903700496,939.2346654
33RO20210613,WCOA2021,CC90-53,130,1,11,11023,2,1300111,33.960,9.362,124.8,,,9.362,124.8,2248.9,2195.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4311",Dickson ,"Uppstrom, 4298",33.95999908,9.362000465,124.8000031,0,0,2248.899902,2195.399902,7.698373795,906.6876221,910.2209473,2091.773343,62.74529122,40.88131933,30.97493862,0.681543621,0,0,17.86572187,1.469552919,0.933446698,920.7036371,9.362000465,124.8000031,7.698373896,906.6876224,910.2209601,2091.773343,62.74529122,40.88131933,30.97493862,0.681543621,0,0,17.86572187,1.469552919,0.933446698,920.7036385
33RO20210613,WCOA2021,CC90-53,130,1,12,11026,2,1300112,33.868,9.978,99.9,,,9.978,99.9,2241.8,2182.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4312",Dickson ,"Uppstrom, 4299",33.86800003,9.977999687,99.90000153,0,0,2241.800049,2182,7.71220541,878.7747192,882.1719971,2077.473316,65.68651274,38.84025502,32.22665027,0.746841463,0,0,17.60284571,1.546653503,0.982968673,892.7665793,9.977999687,99.90000153,7.712205329,878.7747583,882.1719803,2077.473316,65.68651274,38.84025502,32.22665027,0.746841463,0,0,17.60284571,1.546653503,0.982968673,892.7665922
33RO20210613,WCOA2021,CC90-53,130,1,13,11054,2,1300113,33.868,9.977,100.2,,,9.977,100.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4313",Dickson ,"Uppstrom, 4300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-53,130,1,14,11011,2,1300114,33.656,10.454,81.1,,,10.454,81.1,2230.2,2150.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4314",Dickson ,"Uppstrom, 4301",33.65599823,10.45400047,81.09999847,0,0,2230.199951,2150.600098,7.772119999,757.2940063,760.2035522,2042.530082,75.07948091,32.99051423,36.63255857,0.895597419,0,0,16.79841333,1.776415134,1.12920568,769.6335214,10.45400047,81.09999847,7.772119832,757.294002,760.2035613,2042.530082,75.07948091,32.99051423,36.63255857,0.895597419,0,0,16.79841333,1.776415134,1.12920568,769.6335058
33RO20210613,WCOA2021,CC90-53,130,1,15,11053,2,1300115,33.342,11.155,61.1,,,11.155,61.1,2215.5,2097.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4315",Dickson ,"Uppstrom, 4302",33.34199905,11.15499973,61.09999847,0,0,2215.5,2097.899902,7.880181789,576.6373291,578.8328247,1978.25692,95.04605379,24.59681847,45.93931912,1.225068123,0,0,15.07679203,2.261791843,1.438287842,586.3617581,11.15499973,61.09999847,7.880181888,576.6373617,578.8328102,1978.25692,95.04605379,24.59681847,45.93931912,1.225068123,0,0,15.07679203,2.261791843,1.438287842,586.3617556
33RO20210613,WCOA2021,CC90-53,130,1,16,11032,2,1300116,33.449,12.638,50.5,,,12.638,50.5,2222.2,2083.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4316",Dickson ,"Uppstrom, 4303",33.44900131,12.63799953,50.5,0,0,2222.199951,2083.199951,7.914210796,532.5462646,534.5354614,1953.704623,107.8458283,21.64957861,51.27742887,1.538633771,0,0,14.11706936,2.57118869,1.63973791,542.2130174,12.63799953,50.5,7.914210805,532.5462646,534.535457,1953.704623,107.8458283,21.64957861,51.27742887,1.538633771,0,0,14.11706936,2.57118869,1.63973791,542.2130307
33RO20210613,WCOA2021,CC90-53,130,1,17,11052,2,1300117,33.484,13.799,40.9,,,13.799,40.9,2229.0,2061.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4317",Dickson ,"Uppstrom, 4304",33.48400116,13.79899979,40.90000153,0,0,2229,2061.300049,7.967693329,466.3324585,468.048584,1917.697947,125.3241796,18.27785276,58.71262259,1.9520294,0,0,12.99534984,2.994113017,1.913797182,475.3089147,13.79899979,40.90000153,7.967693506,466.3324628,468.0486048,1917.697947,125.3241796,18.27785276,58.71262259,1.9520294,0,0,12.99534984,2.994113017,1.913797182,475.3089326
33RO20210613,WCOA2021,CC90-53,130,1,18,11002,2,1300118,33.520,14.644,31.0,,,14.644,31.0,2233.2,2051.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4318",Dickson ,"Uppstrom, 4305",33.52000046,14.64400005,31,0,0,2233.199951,2051.600098,7.98682642,445.1877747,446.8085327,1900.448856,134.1530298,16.99813664,62.23961659,2.215987584,0,0,12.50298648,3.211438809,2.056237943,454.1357428,14.64400005,31,7.986826605,445.1877482,446.808505,1900.448856,134.1530298,16.99813664,62.23961659,2.215987584,0,0,12.50298648,3.211438809,2.056237943,454.1357231
33RO20210613,WCOA2021,CC90-53,130,1,19,11028,2,1300119,33.562,16.325,20.1,,,16.325,20.1,2237.7,2035.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4319",Dickson ,"Uppstrom, 4306",33.56200027,16.32500076,20.10000038,0,0,2237.699951,2035.599854,8.006197929,424.7380676,426.2517395,1872.670016,147.5156455,15.41423904,67.28135046,2.727326126,0,0,11.83051996,3.541161827,2.275645191,434.0523556,16.32500076,20.10000038,8.006198087,424.7380732,426.2517392,1872.670016,147.5156455,15.41423904,67.28135046,2.727326126,0,0,11.83051996,3.541161827,2.275645191,434.0523626
33RO20210613,WCOA2021,CC90-53,130,1,20,11022,2,1300120,33.631,18.748,15.2,,,18.748,15.2,2240.8,2018.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4320",Dickson ,"Uppstrom, 4307",33.63100052,18.74799919,15.19999981,0,0,2240.800049,2018,8.011825562,419.2047424,420.6538086,1842.403354,161.4209464,14.17569924,72.08151569,3.483237636,0,0,11.20995346,3.885054986,2.511257724,429.6515811,18.74799919,15.19999981,8.011825465,419.2047453,420.6538352,1842.403354,161.4209464,14.17569924,72.08151569,3.483237636,0,0,11.20995346,3.885054986,2.511257724,429.6516025
33RO20210613,WCOA2021,CC90-53,130,1,21,11062,2,1300121,33.635,18.857,9.9,,,18.857,9.9,2239.6,2017.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4321",Dickson ,"Uppstrom, 4308",33.63499832,18.85700035,9.899999619,0,0,2239.600098,2017.599976,8.008834839,422.609375,424.0682373,1842.420842,160.9327279,14.24642621,71.82988935,3.493873671,0,0,11.22484928,3.876929796,2.506551339,433.2023957,18.85700035,9.899999619,8.008834417,422.6093841,424.0682516,1842.420842,160.9327279,14.24642621,71.82988935,3.493873671,0,0,11.22484928,3.876929796,2.506551339,433.2024009
33RO20210613,WCOA2021,CC90-53,130,1,22,11024,2,1300122,33.635,18.860,3.9,,,18.860,3.9,2241.9,2019.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4322",Dickson ,"Uppstrom, 4309",33.63499832,18.86000061,3.900000095,0,0,2241.899902,2019.099854,8.01031971,421.6316833,423.0870972,1843.367182,161.5204505,14.21225883,71.99660768,3.50523868,0,0,11.21078226,3.894829047,2.517968315,432.2018599,18.86000061,3.900000095,8.010319686,421.6316595,423.0870972,1843.367182,161.5204505,14.21225883,71.99660768,3.50523868,0,0,11.21078226,3.894829047,2.517968315,432.2018589
33RO20210613,WCOA2021,CC90-53,130,1,23,11061,2,1300123,33.635,18.861,3.6,,,18.861,3.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4323",Dickson ,"Uppstrom, 4310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,1,11031,2,1310101,34.426,4.623,889.7,,,4.623,889.7,2346.9,2352.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4324",Dickson ,"Uppstrom, 4311",34.42599869,4.623000145,889.7000122,0,0,2346.899902,2352.100098,7.532916546,1263.185059,1268.424438,2244.72591,40.39562216,66.97856655,21.10863525,0.303843272,0,0,19.03498152,0.810747001,0.516753345,1278.93958,4.623000145,889.7000122,7.532916524,1263.185017,1268.424439,2244.72591,40.39562216,66.97856655,21.10863525,0.303843272,0,0,19.03498152,0.810747001,0.516753345,1278.939576
33RO20210613,WCOA2021,CC90-60,131,1,2,11081,2,1310102,34.426,4.627,888.8,,,4.627,888.8,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4325",Dickson ,"Uppstrom, 4312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,3,11020,2,1310103,34.426,4.628,887.2,,,4.628,887.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4326",Dickson ,"Uppstrom, 4313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,4,11058,2,1310104,34.396,4.882,751.1,,,4.882,751.1,2339.7,2342.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4327",Dickson ,"Uppstrom, 4314",34.39599991,4.881999969,751.0999756,0,0,2339.699951,2342.800049,7.542155743,1252.95874,1258.137939,2235.850875,41.11949869,65.82977084,21.32401288,0.315302468,0,0,19.01682639,0.848606661,0.540110112,1268.760146,4.881999969,751.0999756,7.542155691,1252.958808,1258.13796,2235.850875,41.11949869,65.82977084,21.32401288,0.315302468,0,0,19.01682639,0.848606661,0.540110112,1268.76012
33RO20210613,WCOA2021,CC90-60,131,1,5,11008,2,1310105,34.291,6.262,501.6,,,6.262,501.6,2306.3,2313.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4328",Dickson ,"Uppstrom, 4315",34.29100037,6.262000084,501.6000061,0,0,2306.300049,2313.199951,7.519938946,1351.61145,1357.097168,2205.549425,40.00104258,67.6494513,20.43999224,0.3392102,0,0,18.75812741,0.868789063,0.552138452,1369.718356,6.262000084,501.6000061,7.519938962,1351.611421,1357.097191,2205.549425,40.00104258,67.6494513,20.43999224,0.3392102,0,0,18.75812741,0.868789063,0.552138452,1369.718369
33RO20210613,WCOA2021,CC90-60,131,1,6,11082,2,1310106,34.245,6.966,400.2,,,6.966,400.2,2293.4,2294.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4329",Dickson ,"Uppstrom, 4316",34.24499893,6.96600008,400.2000122,0,0,2293.399902,2294.800049,7.532835007,1323.5177,1328.839844,2188.406515,41.74479445,64.64870215,21.16082804,0.372906761,0,0,18.75374703,0.925396567,0.587910219,1341.818254,6.96600008,400.2000122,7.53283481,1323.517663,1328.839786,2188.406515,41.74479445,64.64870215,21.16082804,0.372906761,0,0,18.75374703,0.925396567,0.587910219,1341.818236
33RO20210613,WCOA2021,CC90-60,131,1,7,11004,2,1310107,34.200,7.795,301.8,,,7.795,301.8,2279.2,2271.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4330",Dickson ,"Uppstrom, 4317",34.20000076,7.795000076,301.7999878,0,0,2279.199951,2271.399902,7.556575298,1261.916992,1266.936401,2166.683565,44.80111381,59.91515463,22.51659989,0.425758281,0,0,18.73143328,1.012837114,0.643416281,1280.040255,7.795000076,301.7999878,7.556575311,1261.916911,1266.936348,2166.683565,44.80111381,59.91515463,22.51659989,0.425758281,0,0,18.73143328,1.012837114,0.643416281,1280.04018
33RO20210613,WCOA2021,CC90-60,131,1,8,11027,2,1310108,34.065,8.643,201.4,,,8.643,201.4,2259.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4331",Dickson ,"Uppstrom, 4318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
